<HEADLINE>	
Joukkorahoituksen	
Kickstarter	pro
kerää	
apua	
pakolaisille	
	
<DATE>	
13.10.2015 09:03	
	
<INGRESS>	
Joukkorahoituspalvelu	
Kickstarterissa	pro
pyörii	
keskiviikkona	
päättyvä	
kampanja	
,	
joka	
kerää	
varoja	
Syyrian	loc
pakolaisten	
avustamiseen	
.	
	
Rahat	
menevät	
YK:n	org
pakolaisjärjestön	org
toiminnan	
tukemiseen	
.	
	
<BODY>	
<PARAGRAPH>	
Kickstarterin	pro
lahjoituskampanja	
UNHCR:n	org
hyväksi	
ei	
tarjoa	
lahjoittajille	
vastineeksi	
muuta	
kuin	
hyvää	
mieltä	
ja	
yhdysvaltalaisille	
mahdollisuutta	
vähentää	
lahjoitussumma	
verotuksessa	
.	
	
<PARAGRAPH>	
Maanantai-iltana	
Kickstarterin	pro
kampanja	
oli	
kerännyt	
Syyrian	loc
pakolaisapua	
varten	
1,5	
miljoonaa	
dollaria	
,	
jolla	
voidaan	
toimittaa	
tuhansilla	
pakolaisperheille	
vettä	
,	
maakuualustoja	
,	
makuupusseja	
ja	
telttoja	
.	
	
<PARAGRAPH>	
UNHCR:n	org
kampanja	
näkyy	
Kickstarterin	pro
sivuilla	
useina	
pakolaisista	
kertovina	
videoina	
.	
	
Mukana	
on	
myös	
muun	
muassa	
presidentti	tit
Barack	per
Obaman	per
video	
,	
jossa	
hän	
lupaa	
Yhdysvaltain	org
ottavan	
lisää	
pakolaisia	
ja	
kehottaa	
ihmisiä	
tukemaan	
pakolaisia	
auttavan	
järjestön	
työtä	
lahjoituksilla	
.	
	
<PARAGRAPH>	
YK	org
ja	
Maailmanpankki	org
aikovat	
kääntyä	
kansainvälisille	
velkakirjamarkkinoille	
auttaakseen	
Lähi-idän	loc
kriisimaiden	
naapureita	
selviämään	
pakolaistilanteesta	
,	
uutisoi	
Taloussanomat	pro
maanantaina	
.	
