<HEADLINE>	
Yhä	
näitä	
tulee	
:	
Kaksi	
Nokia-peruspuhelinta	
julkaistiin	
	
<DATE>	
25.8.2015 16:53	
	
<INGRESS>	
Nokia-nimellä	
varustettuja	
peruspuhelimia	
tulee	
edelleen	
markkinoille	
.	
	
<BODY>	
<PARAGRAPH>	
Nokian	org
puhelintoiminnot	
ostanut	
amerikkalainen	
Microsoft	org
on	
julkistanut	
kaksi	
edullista	
Nokia-peruspuhelinta	
.	
	
<PARAGRAPH>	
Molemmat	
,	
sekä	
Nokia	pro
222	pro
että	
tupla-sim	
-korttipaikalla	
varustettu	
Nokia	pro
222	pro
Dual	pro
Sim	pro
,	
on	
varustettu	
internet-yhteydellä	
.	
	
<PARAGRAPH>	
Molemmissa	
on	
kahden	
megapikselin	
kamera	
sekä	
radio	
ja	
mp3-soitin	
.	
	
<PARAGRAPH>	
Puhelimet	
tulevat	
markkinoille	
syyskuussa	
ja	
niiden	
verottomaksi	
hinnaksi	
arvioidaan	
37	
dollaria	
.	
