<HEADLINE>	
Googlen	org
kuumailmapallo	
kiersi	
maapallon	
22	
päivässä	
	
<DATE>	
7.4.2014 15:04	
	
<INGRESS>	
Googlen	org
hullu	
projekti	
,	
joka	
tähtää	
internetin	
viemiseen	
maailman	
harvaan	
asutuille	
kehittyville	
alueille	
kuumailmapalloverkon	
avulla	
,	
onnistui	
kiertämään	
maapallon	
22	
päivässä	
.	
	
<BODY>	
<PARAGRAPH>	
Googlen	org
Project	pro
Loon	pro
tiedotti	
Google	pro
+	pro
:	pro
ssa	pro
,	
että	
sen	
kuumailmapallo	
Ibis-167	pro
kiersi	
maapallon	
22	
päivässä	
,	
noin	
kolmanneksen	
keskimääräistä	
kiertoaikaa	
nopeammin	
.	
	
Kuumailmapallo	
kulkee	
maapalloa	
kiertävien	
ilmavirtojen	
mukana	
.	
	
<PARAGRAPH>	
Projektissa	
kerättävät	
tiedot	
yläilmakehän	
tuulista	
ja	
niiden	
muutoksista	
mahdollistavat	
kuumailmapallon	
nostamisen	
tai	
laskemisen	
haluttuihin	
tuuliin	
.	
	
Kuumailmapallojen	
ilmapumppujen	
tehoa	
on	
nostettu	
,	
nousut	
ja	
laskut	
voidaan	
tehdä	
nopeammin	
.	
	
<PARAGRAPH>	
Ibis-167	pro
,	
joka	
on	
aloittanut	
uuden	
kierroksen	
,	
ylitti	
projektissa	
yhteisen	
puolen	
miljoonan	
kilometrin	
rajapyykin	
.	
	
<PARAGRAPH>	
Google	org
käynnisti	
Project	pro
Loonin	pro
Uudessa-Seelannissa	loc
viime	
kesäkuussa	
,	
jolloin	
se	
lähetti	
30	
kuumailmapalloa	
stratosfääriin	
20	
kilometrin	
korkeuteen	
.	
	
Myöhemmin	
Google	org
on	
lähettänyt	
näitä	
radiolaitteilla	
varustettuja	
kuumailmapalloja	
myös	
Kaliforniasta	loc
,	
FierceWireless	org
kirjoitti	
.	
