	
<HEADLINE>	
Nyt	tim
sen	
näkee	
jo	
kunnolla	
:	
Katso	
uudet	
kuvat	
kiehtovasta	
pikkuplaneetasta	
	
<DATE>	
19.2.2015 23:05	
	
<INGRESS>	
Mikä	
siellä	
hohtaa	
?	
	
Tämä	
on	
yksi	
ensimmäisiä	
kysymyksiä	
,	
joita	
uudet	
kuvat	
Cereksestä	loc
herättävät	
.	
	
<BODY>	
<PARAGRAPH>	
Robottialus	
Dawn	pro
lähestyy	
koko	
ajan	
Marsin	loc
ja	
Jupiterin	loc
välisellä	
asteroidivyöhykkeellä	
sijaitsevaa	
kääpiöplaneettaa	
nimeltä	
Ceres	loc
.	
	
Kyseessä	
on	
vyöhykkeen	
suurin	
kappale	
,	
mutta	
se	
on	
silti	
pysynyt	
arvoituksellisena	
näihin	tim
päiviin	tim
asti	
.	
	
<PARAGRAPH>	
Dawn	pro
asettuu	
maaliskuussa	tim
kiertämään	
Cerestä	loc
,	
mutta	
ottaa	
kuvia	
jo	
matkalla	
sen	
luokse	
.	
	
Uusimmat	
kuvat	
ovat	
ensimmäiset	
,	
joissa	
pikkuplaneetan	
yksityiskohtia	
pääsee	
kummastelemaan	
kunnolla	
.	
	
<PARAGRAPH>	
Ensimmäisenä	
silmään	
osuvat	
ympäristöään	
selvästi	
kirkkaammat	
alueet	
eri	
puolilla	
Cerestä	loc
.	
	
Nämä	
kirkkaat	
kohdat	
eivät	
jääneet	
huomaamatta	
Nasaltakaan	org
,	
joka	
luonnehti	
niitä	
"	
mysteerisiksi	
"	
tiedotteessaan	
.	
	
<PARAGRAPH>	
Kimaltelevia	
kohteita	
on	
näkynyt	
myös	
joissakin	
Dawnin	pro
varhaisissa	
,	
mutta	
varsin	
sumuisissa	
kuvissa	
Cereksestä	loc
.	
	
Mahtaisiko	
hohto	
johtua	
esimerkiksi	
jäästä	
?	
	
<PARAGRAPH>	
Dawn	pro
otti	
uudet	
kuvat	
12.	tim
helmikuuta	tim
83	
000	
kilometrin	
etäisyydeltä	
.	
	
<PARAGRAPH>	
–	
Lähestyessämme	
hitaasti	
näyttämöä	
silmämme	
kiinnittyneinä	
Cerekseen	loc
ja	
hänen	
planetaariseen	
tanssiinsa	
,	
huomaamme	
hänen	
puijanneen	
meitä	
,	
mutta	
jättäneen	
meidät	
yhtä	
pihalle	
kuin	
ennenkin	
.	
	
Odotimme	
yllättyvämme	
;	
emme	
odottaneet	
olevamme	
näin	
ymmällään	
,	
Dawn-tehtävän	pro
tutkija	tit
Chris	per
Russell	per
sanailee	
tiedotteessa	
.	
	
<HEADLINE>	
Rosetta	pro
huutaa	
:	
"	
Hei	
maailma	
!	
	
"	
	
<DATE>	
20.1.2014 20:33 (päivitetty 20:50)	
	
<INGRESS>	
Euroopan	loc
komeettaluotain	
heräsi	
pitkästä	
horroksestaan	
maanantaina	tim
tiedemiesten	
suureksi	
helpotukseksi	
.	
	
<BODY>	
<PARAGRAPH>	
Pitkä	
jännitys	
päättyi	
maanantaina	tim
illalla	
Suomen	loc
aikaa	
.	
	
Satojen	
miljoonien	
kilometrien	
päässä	
seilaava	
komeettaluotain	
Rosetta	pro
otti	
yhteyttä	
Maahan	loc
oltuaan	
horroksessa	
31	tim
kuukautta	tim
.	
	
<PARAGRAPH>	
ESA	org
julkaisi	
leikillisesti	
Rosettan	pro
tervehdyksen	
Twitter-tilillä	misc
:	
Luotain	
sanoi	
"	
Hei	
maailma	
"	
.	
	
<PARAGRAPH>	
Ensimmäinen	
ikkuna	
viestin	
vastaanottamiseksi	
aukesi	
kello	tim
19.30	tim
ja	
olisi	
päättynyt	
tuntia	tim
myöhemmin	
.	
	
Ensin	
ei	
mitään	
kuulunut	
,	
ja	
tiedemiesten	
hermot	
alkoivat	
kiristyä	
.	
	
Mutta	
lopulta	
odotus	
palkittiin	
.	
	
<PARAGRAPH>	
–	
Tässä	
herätyskellossa	
ei	
sopinut	
painaa	
torkkunappia	
,	
ja	
jännittyneen	
päivän	tim
päätteeksi	
olemme	
aivan	
riemuissamme	
siitä	
,	
että	
avaruusaluksemme	
on	
hereillä	
ja	
takaisin	
linjoilla	
,	
Rosetta-tehtävän	pro
johtaja	tit
Fred	per
Jansen	per
sanoo	
tiedott	
eessa	
.	
	
<PARAGRAPH>	
Horros	
oli	
tarkoituksellinen	
ja	
johtui	
siitä	
,	
että	
luotain	
ei	
pitkään	
aikaan	
voinut	
saada	
tarpeeksi	
auringonvaloa	
toimiakseen	
täysillä	
.	
	
<PARAGRAPH>	
Helppoa	
ei	
tosin	
ole	
jatkossakaan	
.	
	
Tehtävän	
tärkein	
hetki	
koittaa	
marraskuussa	tim
,	
jolloin	
Rosettasta	pro
pitäisi	
irtaantua	
laskeutuja-alus	
tutkimaan	
67P	loc
/	loc
Churyumov–Gerasimenkoa	loc
.	
	
Tässä	
vaiheessa	
voi	
mennä	
hyvin	
moni	
asia	
pieleen	
jo	
pelkästään	
sen	
takia	
,	
että	
komeetta	
saattaa	
käyttäytyä	
odottamattomasti	
.	
	
<PARAGRAPH>	
Päivitys	
:	
Lisätty	
tietoja	
.	
	
<HEADLINE>	
Tutkijoiden	
pyyntö	
aikamatkustajille	
:	
"	
Tviitatkaa	
meille	
menneisyydessä	
"	
	
<DATE>	
3.1.2014 11:03	
	
<INGRESS>	
Michiganin	org
teknisen	org
yliopiston	org
tutkijat	
etsivät	
verkosta	
aikajärjestyksen	
suhteen	
virheellistä	
tietoa	
todisteeksi	
tulevaisuuden	tim
aikamatkustajista	
.	
	
<BODY>	
<PARAGRAPH>	
Tutkijat	tit
Robert	per
J	per
Nemiroff	per
ja	
Teresa	per
Wilson	per
Michiganin	org
teknisen	org
yliopiston	org
fysiikan	org
laitokselta	org
tutkivat	
verkkoa	
löytääkseen	
aikamatkustajia	
.	
	
<PARAGRAPH>	
Tutkimuksessaan	
(	
pdf	
)	
Nemiroff	per
ja	
Wilson	per
käyttivät	
kolmea	
eri	
etsintämetodia	
paljastaakseen	
mahdolliset	
aikaepäjatkuvuudet	
verkkokommunikaatiosta	
.	
	
Tutkimuksessa	
etsittiin	
tulevaisuudesta	tim
menneisyyteen	btim
matkanneita	
henkilöitä	
.	
	
<PARAGRAPH>	
Epäjatkuvuuksia	
haettiin	
tviiteistä	
ja	
hakukonepyynnöistä	
.	
	
Näistä	
etsittiin	
tietoa	
paavi	tit
Franciscuksesta	per
ennen	
tämän	
valintaa	
maaliskuussa	tim
2013	tim
,	
sekä	
tietoa	
ISON-komeetasta	loc
ennen	
sen	
ensimmäistä	
havainnointia	
vuoden	tim
2012	tim
syyskuussa	tim
.	
	
<PARAGRAPH>	
Lisäksi	
tutkijat	
pyysivät	
syyskuussa	tim
2013	tim
suoraan	
mahdollisia	
aikamatkustajia	
mainitsemaan	
Twitterissä	pro
tai	
sähköpostissa	
hashtagin	
#	
ICanChangeThePast2	
tai	
#	
ICannotChangeThePast2	
ennen	
elokuuta	tim
2013.	tim
Jälkimmäistä	
termiä	
pyydettiin	
käyttämään	
,	
mikäli	
mahdolliset	
aikamatkustajat	
eivät	
uskoneet	
pystyvänsä	
muuttamaan	
menneisyyttä	tim
.	
	
<PARAGRAPH>	
Tutkijat	
eivät	
löytäneet	
verkosta	
merkkejä	
aikamatkustajista	
.	
	
He	
kuitenkin	
alleviivaavat	
,	
etteivät	
tulokset	
käy	
todistusaineistosta	
aikamatkustuksen	
kumoamiseen	
.	
	
<HEADLINE>	
NSA	org
kilpailee	
EU:n	org
kanssa	
kvanttitietokoneen	
kehityksessä	
	
<DATE>	
3.1.2014 10:27	
	
<INGRESS>	
Yhdysvaltain	org
kansallinen	org
tiedustelupalvelu	org
ei	
ole	
rajoittanut	
urkintatoimintaansa	
pelkästään	
kohdeverkkoihin	
,	
tietokoneisiin	
ja	
salausmenetelmien	
heikentämiseen	
,	
vaan	
se	
myös	
kehittää	
omaa	
kvanttitietokonetta	
kaikkien	
salausten	
purkamiseen	
.	
	
<BODY>	
<PARAGRAPH>	
NSA:n	org
alihankkijan	
palveluksessa	
olleen	
Edward	per
Snowdenin	per
paljastamat	
asiakirjat	
kertovat	
tiedustelupalvelun	
ohjanneen	
salaisesta	
budjetistaan	
noin	
80	
miljoonaa	
dollaria	
kvanttitietokoneen	
kehittämiseen	
.	
	
Penetrating	pro
Hard	pro
Tar	pro
gets	pro
-dokumentin	pro
mukaan	
suurin	
osa	
kehitystyöstä	
tehdään	
salaisten	
sopimusten	
perusteella	
laboratoriossa	
College	org
Parkissa	org
,	
Marylandissa	loc
.	
	
<PARAGRAPH>	
Kvanttitietokoneen	
teho	
riittäisi	
kaikkien	
tunnettujen	
salausmenetelmien	
purkamiseen	
.	
	
Silloin	
mikään	
