<HEADLINE>	
80	
miljoonan	
tiedot	
vietiin	
—	
eikä	
niitä	
edes	
salattu	
	
<DATE>	
7.2.2015 17:08	
	
<INGRESS>	
Tietovarkaat	
saivat	
yhdysvaltalaisen	
Anthemin	org
asiakkaiden	
henkilötiedot	
selväkielisinä	
haltuunsa	
,	
The	org
Wall	org
Street	org
Journal	org
kertoo	
.	
	
<BODY>	
<PARAGRAPH>	
Sairausvakuutusyhtiö	
Anthem	org
säilytti	
80	
miljoonan	
asiakkaansa	
henkilötietoja	
salaamattomina	
tietokannassaan	
,	
The	org
Wall	org
Street	org
Journal	org
(	
WSJ	org
)	
kirjoittaa	
maksumuurin	
takana	
.	
	
<PARAGRAPH>	
Tähän	
on	
ainakin	
tavallaan	
syy	
,	
sillä	
laki	
ei	
vaadi	
tietojen	
salaamista	
sairausvakuutusyhtiöiltä	
,	
ja	
tietojen	
säilyttäminen	
selväkielisinä	
on	
lisäksi	
yleinen	
käytäntö	
alalla	
.	
	
Anthemin	org
edustaja	tit
Kristin	per
Binns	per
kertoi	
WSJ	org
:	org
lle	org
,	
että	
tiedot	
salataan	
vain	
silloin	
,	
kun	
niitä	
viedään	
sisään	
tai	
ulos	
järjestelmästä	
.	
	
<PARAGRAPH>	
Tietenkin	
se	
,	
että	
vaatimusta	
ei	
ole	
,	
ei	
tarkoita	
,	
etteikö	
tietoja	
olisi	
kaiken	
järjen	
mukaan	
pitänyt	
salata	
normaalien	
tietoturvakäytäntöjen	
mukaisesti	
.	
	
<PARAGRAPH>	
Asia	
ei	
kuitenkaan	
ole	
näin	
yksinkertainen	
,	
WSJ	org
kirjoittaa	
.	
	
Asiasta	
tietävä	
lähde	
kertoi	
lehdelle	
,	
että	
tietojen	
salaus	
tekisi	
niiden	
käsittelystä	
vaikeampaa	
,	
kun	
tietoja	
jaetaan	
terveyspalvelujen	
ja	
osavaltioiden	
hallintojen	
kanssa	
.	
	
<PARAGRAPH>	
Lisäksi	
tietojen	
salaus	
ei	
välttämättä	
ole	
muuta	
kuin	
tilapäinen	
hidaste	
rikollisten	
tiellä	
.	
	
Pääongelma	
on	
se	
,	
että	
tiedot	
ylipäätään	
pystyttiin	
varastamaan	
.	
	
<PARAGRAPH>	
Anthem	org
uskoo	
,	
että	
tietomurto	
onnistui	
työntekijän	
varastetun	
salasanan	
avulla	
.	
