<HEADLINE>	
Asiakkaiden	
wlaneista	
nuivaillut	
hotelliketju	
sai	
tyrmäyksen	
	
<DATE>	
28.1.2015 08:39	
	
<INGRESS>	
Yhdysvaltain	org
viestintäkomissio	org
FCC	borg
varoitti	
tiistaina	
hotelleja	
ja	
muita	
organisaatioita	
estämästä	
henkilökohtaisen	
langattoman	
lähiverkon	
käyttöä	
.	
	
Se	
sanoi	
estämisen	
olevan	
laitonta	
ja	
johtavan	
raskaisiin	
sakkoihin	
.	
	
<BODY>	
<PARAGRAPH>	
–	
Valvontavirasto	
on	
havainnut	
huolestuttavan	
trendin	
,	
jossa	
hotellit	
ja	
kaupalliset	
toimijat	
estävät	
kuluttajia	
käyttämästä	
omia	
wlan-palveluita	
tiloissaan	
,	
FCC	org
sanoi	
verkkosivuillaan	
.	
	
<PARAGRAPH>	
FCC	org
:	org
n	org
varoituksessa	
viitataan	
suoraan	
Marriott-hotelliketjun	org
Tenneseen	loc
Gaylord	bloc
Opryland	loc
Hotel	loc
&	loc
Convention	loc
Centerissä	loc
harjoittamaan	
vapaassa	
käytössä	
olevien	
radioyhteyksien	
estoon	
,	
vaikka	
ne	
eivät	
aiheuttaneet	
mitään	
uhkaa	
.	
	
Marriott	org
on	
suostunut	
maksamaan	
600	
000	
dollarin	
sakot	
Tennesseen	loc
estoista	
.	
	
<PARAGRAPH>	
FCC	org
varoitus	
tyrmää	
täysin	
Marriottin	org
ja	
hotelliyhdistyksen	
hakeman	
luvan	
estää	
vieraiden	
omat	
wlan-yhteydet	
.	
	
<PARAGRAPH>	
Nykyään	
lähes	
kaikilla	
hotellivierailla	
on	
älypuhelin	
.	
	
Se	
voi	
toimia	
wlan-palvelupisteenä	
usealle	
tietokoneelle	
,	
jotka	
voivat	
sitä	
kautta	
olla	
yhteydessä	
internetiin	
.	
	
Tämä	
ohittaa	
tehokkaasti	
hotellien	
maksulliset	
viestiyhteydet	
.	
