<HEADLINE>	
Uusi	
Tesla	pro
rikkoi	
arvostetun	
testijärjestelmän	
:	
Sai	
103	
/	
100	
pistettä	
	
<DATE>	
28.8.2015 09:30	
	
<INGRESS>	
Teslan	org
uusi	
Model	pro
S	pro
P85D	pro
rikkoi	
Consumer	pro
Reportsin	pro
testijärjestelmän	
,	
joka	
antoi	
autolle	
kolme	
pistettä	
yli	
maksimin	
.	
	
<BODY>	
<PARAGRAPH>	
Consumer	pro
Reports	pro
,	
joka	
tunnetaan	
tiukkana	
laitetestaajana	
,	
joutui	
muutamaan	
pisteytysjärjestelmää	
,	
jotta	
uusikin	
Tesla	pro
pysyi	
testiskaalalla	
.	
	
<PARAGRAPH>	
Model	pro
S	pro
P85D	pro
syrjäytti	
parhaan	
testatun	
auton	
paikalta	
vuoden	
2013	
Teslan	pro
Model	pro
S:n	pro
,	
joka	
sai	
99	
pistettä	
.	
	
Toiseksi	
paras	
testattu	
auto	
oli	
tähän	
saakka	
vuoden	
2014	
BMW	pro
M235i	pro
98	
pisteellä	
.	
	
<PARAGRAPH>	
Teslan	org
Model	pro
S	pro
P85D	pro
on	
sekä	
paras	
että	
kallein	
Consumer	pro
Reportsin	pro
testaama	
auto	
.	
	
Sen	
hintalapussa	
lukee	
127	
820	
dollaria	
.	
	
<PARAGRAPH>	
Lehden	
autotestauksesta	
vastaava	
Jake	per
Fisher	per
oli	
innoissaan	
uuden	
Teslan	pro
koeajosta	
.	
	
Model	pro
S	pro
kiihtyi	
nollasta	
60	
mailin	
tuntinopeuteen	
5,6	
sekunnissa	
,	
mutta	
P85D	pro
on	
paljon	
nopeampi	
.	
	
Se	
saavutti	
60	
mailin	
(	
96,6	
kilometrin	
)	
tuntinopeuden	
3,5	
sekunnissa	
.	
	
<PARAGRAPH>	
New	pro
York	pro
Timesin	pro
mukaan	
Fisher	per
vertasi	
auton	
kiihtyvyyttä	
vapaaseen	
pudotukseen	
.	
	
<PARAGRAPH>	
–	
Se	
ole	
enää	
autokokemus	
;	
se	
tuntuu	
huvipuiston	
laite	
heittäisi	
sinut	
eteenpäin	
.	
	
Se	
on	
erilainen	
kuin	
mikään	
muu	
auto	
.	
	
<PARAGRAPH>	
Consumer	pro
Reports	pro
kutsui	
testaamansa	
autoa	
alan	
merkkipaaluksi	
ja	
osoitukseksi	
amerikkalaisen	
startupin	
nerokkuudesta	
.	
	
<PARAGRAPH>	
Lehti	
ei	
kuitenkaan	
pitänyt	
Model	pro
S	pro
P85D	pro
-autoa	pro
täydellisenä	
.	
	
Kritisoitavaa	
löytyi	
sisustusmateriaaleista	
,	
jotka	
eivät	
ole	
yhä	
laadukkaita	
kuin	
joissain	
muissa	
luksusautoissa	
.	
	
Akkujen	
riittävyys	
vain	
200	
mailin	
matkaan	
tuo	
omat	
ongelmansa	
pitempien	
matkojen	
suunnitteluun	
.	
	
Auton	
luotettavuudesta	
ei	
voi	
sanoa	
mitään	
etukäteen	
,	
mutta	
edeltäjä	
Model	pro
S	pro
ei	
ylitä	
luotettavuudessa	
alan	
keskitasoa	
.	
