<HEADLINE>	
Piilaakson	loc
valtiaat	
sopivat	
palkkauskartellin	
korvauksista	
—	
jälleen	
	
<DATE>	
14.1.2015 09:46	
	
<INGRESS>	
Piilaakson	loc
jättiyritykset	
Apple	org
,	
Google	org
,	
Intel	org
ja	
Adobe	org
ovat	
sopineet	
jälleen	
korvauksista	
teknologia-alan	
työntekijöille	
,	
joiden	
palkkatasoa	
ne	
pitivät	
alhaalla	
keskinäisellä	
sopimuksella	
.	
	
<BODY>	
<PARAGRAPH>	
Seitsemän	
Kalifornian	loc
Piilaakson	bloc
yritystä	
sopi	
,	
etteivät	
ne	
rekrytoi	
työntekijöitä	
toisiltaan	
.	
	
Sopimus	
,	
joka	
oli	
voimassa	
vuosina	
2005	
–	
2009	
,	
piti	
alueen	
teknologiaosaajien	
palkkatasoa	
keinotekoisen	
matalana	
.	
	
<PARAGRAPH>	
Palkkaamattomuuskartellin	
yrityksistä	
kolme	
,	
Lucasfilm	org
,	
Pixar	org
ja	
Intuit	org
,	
sopi	
työntekijöiden	
vuonna	
2011	
nostaman	
kanteen	
ja	
maksoi	
heille	
korvauksia	
20	
miljoonaa	
dollaria	
vuonna	
2013.	
	
<PARAGRAPH>	
Apple	org
,	
Google	org
,	
Intel	org
ja	
Adobe	org
puolestaan	
pääsivät	
sopimukseen	
työntekijöiden	
kanssa	
yhteensä	
324	
miljoonan	
dollarin	
korvauksesta	
,	
mutta	
sopimus	
olisi	
tarvinnut	
tuomioistuimen	
hyväksynnän	
.	
	
<PARAGRAPH>	
Tuomari	tit
Lucy	per
Koh	per
kuitenkin	
hylkäsi	
sopimuksen	
viime	
elokuussa	
,	
koska	
korvausmäärä	
oli	
suhteellisesti	
pienempi	
kuin	
Lucasfilmin	org
,	
Pixarin	org
ja	
Intuitin	org
työntekijöilleen	
maksama	
korvaus	
.	
	
Vastaava	
korvaus	
olisi	
vaatinut	
380	
miljoonan	
dollarin	
kokonaiskorvausta	
.	
	
<PARAGRAPH>	
65	
000	
työntekijää	
koskevan	
,	
tiistaina	
tehdyn	
sopimuksen	
sisältöä	
ei	
ole	
vielä	
kerrottu	
julkisuuteen	
,	
sillä	
myös	
uusi	
sopimus	
tarvitsee	
tuomari	tit
Koh’n	per
hyväksynnän	
.	
	
<PARAGRAPH>	
Asiasta	
uutisoi	
muun	
muassa	
Cnet	org
.	
