<HEADLINE>	
Windows	pro
8.1:n	pro
päivitys	
luultua	
lähempänä	
	
<DATE>	
28.1.2014 12:36	
	
<INGRESS>	
Windows	pro
8.1	pro
update	pro
1:n	pro
ennustettiin	
saapuvan	
huhtikuussa	
.	
	
Siitä	
ruutukaappauksia	
vuotanut	
Wzor	org
veikkaa	
varhaisempaa	
julkaisua	
.	
	
<BODY>	
<PARAGRAPH>	
Wzorin	org
tietojen	
mukaan	
Windows	pro
8.1	pro
update	pro
1	pro
julkaistaan	
jo	
maaliskuussa	
.	
	
Aiemmin	
käyttöjärjestelmäpäivitys	
oli	
huhujen	
mukaan	
tarkoitus	
jakaa	
käyttäjille	
Microsoftin	org
Build-konferenssin	event
yhteydessä	
huhtikuussa	
.	
	
<PARAGRAPH>	
Julkaisemalla	
päivitys	
jo	
aiemmin	
Microsoft	org
varmistaa	
sen	
,	
että	
Build-konferenssin	event
ja	
suuren	
yleisön	
mielenkiinto	
kohdistuu	
vain	
ja	
ainoastaan	
tapahtuman	
yhteydessä	
oletetusti	
esiteltävään	
"	pro
Windows	pro
9:ään	pro
"	pro
.	
	
<PARAGRAPH>	
ZDnetin	org
Mary	per
Jo	per
Foleyn	per
luotettavien	
lähteiden	
mukaan	
Windows	pro
8.1	pro
update	pro
1:n	pro
tarkka	
julkaisuajankohta	
on	
11.	
maaliskuuta	
.	
	
Ajankohta	
on	
sama	
,	
jolloin	
Microsoft	org
julkaisee	
myös	
kuukausittaiset	
tietoturvapäivitykset	
.	
	
<PARAGRAPH>	
Käyttöjärjestelmäpäivitys	
on	
nykytiedon	
valossa	
tarkoitus	
jakaa	
Windows	pro
Updaten	pro
avulla	
toisin	
kuin	
Windows	pro
8.1	pro
-päivitys	pro
,	
joka	
jaettiin	
Windowsin	pro
ohjelmistokaupan	
kautta	
.	
	
<PARAGRAPH>	
Samoihin	
aikoihin	
Windows	pro
8.1	pro
update	pro
1:n	pro
kanssa	
julkaistaan	
myös	
Windows	pro
Phonen	pro
8.1	pro
-päivitys	pro
,	
Foleyn	per
lähteet	
kertovat	
.	
	
<PARAGRAPH>	
Ei	
pelkkä	
tietoturvapäivitys	
	
<PARAGRAPH>	
Windows	pro
8.1	pro
update	pro
1	pro
tarjonnee	
pari	
mielenkiintoista	
uudistusta	
.	
	
Metro-sovelluksia	misc
on	
nyt	
mahdollista	
kiinnittää	
työpöydän	
tehtäväpalkkiin	
,	
josta	
ne	
on	
helppo	
käynnistää	
siirtymättä	
Metro-käyttöliittymän	pro
puolelle	
.	
	
<PARAGRAPH>	
Lisäksi	
Metro-sovellukset	misc
saavat	
nyt	
myös	
sulkemispainikkeen	
perinteisten	
työpöytäohjelmien	
tapaan	
.	
	
Metro-sovellusten	misc
sulkeminen	
ei	
siis	
ilmeisesti	
enää	
jatkossa	
edellytä	
ylimääräisiä	
hiiren	
liikkeitä	
tai	
näppäinoikoteiden	
käyttöä	
.	
	
<PARAGRAPH>	
Myös	
Metro-aloitusruutuun	misc
on	
lisätty	
vuotaneiden	
kuvakaappausten	
perusteella	
muutamia	
käyttöä	
helpottavia	
kikkoja	
,	
kuten	
perinteiset	
,	
hiiren	
kakkospainikkeen	
takaa	
avautuvat	
kontekstivalikot	
.	
	
Uusista	
vuotaneista	
kuvakaappauksista	
uutisoi	
Softpedia	org
.	
	
<PARAGRAPH>	
Julkaisemalla	
Windows	pro
8.1	pro
update	pro
1	pro
sekä	
Windows	pro
Phone	pro
-päivitys	pro
nyt	
,	
voi	
Microsoft	org
jatkossa	
keskittyä	
täydellä	
teholla	
Windows	pro
9:n	pro
kehitystyöhön	
,	
jonka	
on	
määrä	
alkaa	
heti	
Build-konferenssin	event
jälkeen	
huhtikuussa	
.	
	
Koodinimellä	
"	pro
Threshold	pro
"	pro
tunnettu	
käyttöjärjestelmä	
on	
vahvistamattomien	
tietojen	
mukaan	
tarkoitus	
julkaista	
keväällä	
2015.	
