<HEADLINE>	
Syyte	
:	
Teslan	org
ex-insinööri	
paljasti	
pomon	
salat	
	
<DATE>	
4.9.2015 11:59	
	
<INGRESS>	
Teslan	org
entinen	
insinööri	
joutui	
syytteeseen	
tunkeutumisesta	
tietokoneeseen	
.	
	
<BODY>	
<PARAGRAPH>	
Epäilty	
tietomurto	
johti	
syytteen	
mukaan	
luottamuksellisen	
tiedon	
paljastamiseen	
verkossa	
.	
	
Insinöörin	
väitetään	
tunkeutuneen	
pomonsa	
sähköpostitilille	
,	
jakaneen	
muiden	
kanssa	
työntekijöistä	
tehtyjä	
arviointeja	
ja	
julkaisseen	
tietoja	
verkossa	
.	
	
<PARAGRAPH>	
28-vuotias	
insinööri	
yritti	
myös	
vahingoittaa	
sähköautovalmistajan	
mainetta	
ja	
uskottavuutta	
antamalla	
vääriä	
ja	
harhaanjohtavia	
lausuntoja	
,	
syytteessä	
sanotaan	
Reutersin	org
mukaan	
.	
	
<PARAGRAPH>	
Insinööriä	
odottaa	
pahimmillaan	
kuuden	
vuoden	
vankeus	
.	
