<HEADLINE>	
Uberin	org
autoille	
kehitellään	
"	
silmiä	
"	
	
<DATE>	
26.8.2015 09:10	
	
<INGRESS>	
Kyytipalvelu	
Uber	org
ja	
Arizonan	org
yliopisto	org
on	
tehneet	
yhteistyösopimuksen	
,	
joka	
tähtää	
Uberin	org
robottiautojen	
näkökyvyn	
kehittämiseen	
.	
	
<BODY>	
<PARAGRAPH>	
Airizonan	org
osavaltion	org
kuvernööri	tit
Doug	per
Duceyn	per
virasto	
tiedotti	
tiistaina	
Uberin	org
ja	
Arizonan	org
yliopiston	org
optisen	
tieteen	
yksikön	
välisestä	
kumppanuussopimuksesta	
.	
	
Ilmoituksen	
mukaan	
yhteistyössä	
kehitetään	
turvallisuuteen	
ja	
kartoitukseen	
liittyvää	
optiikkaa	
.	
	
<PARAGRAPH>	
Asiasta	
kirjoittaneen	
Fortunen	pro
mukaan	
kyse	
on	
robottiauton	
teknologian	
kehittämisestä	
.	
	
<PARAGRAPH>	
Uber	org
on	
aikaisemmin	
painottanut	
,	
että	
kartoituksen	
koeajoneuvot	
eivät	
ole	
itseään	
ohjaavia	
robottiautoja	
.	
	
Mutta	
samana	
päivänä	
kuin	
optiikan	
tutkimuksen	
yhteistyöstä	
kerrottiin	
,	
kuvernööri	tit
Ducey	per
allekirjoitti	
määräyksen	
,	
joka	
sallii	
robottiautojen	
testaamisen	
Arizonassa	org
.	
	
<PARAGRAPH>	
Helmikuussa	
Uber	org
ilmoitti	
yhteistyösopimuksesta	
Carnegie	org
Mellon	org
-yliopiston	org
kanssa	
.	
	
Siellä	
sopimus	
kattaa	
kartoituksen	
ja	
ajoneuvon	
turvallisuuden	
lisäksi	
itseohjautuvuuteen	
liittyvää	
teknologiaa	
.	
	
<PARAGRAPH>	
Arizonassa	loc
yhteistyö	
keskittyy	
nimenomaan	
linssien	
kehittämiseen	
.	
	
Arizonan	org
yliopisto	org
on	
eräs	
maailman	
suurimpia	
optiikan	
opetuslaitoksia	
ja	
sillä	
on	
suuri	
määrä	
teollisia	
kumppaneita	
mukaan	
lukien	
Canon	org
,	
Sharp	org
Laboratories	org
of	org
America	org
,	
Oculus	org
Research	org
,	
Johnson	org
&	org
Johnson	org
Vision	org
Care	org
,	
Raytheon	org
Systems	org
ja	
Boeing	org
.	
	
<PARAGRAPH>	
Fortunen	pro
mukaan	
on	
mielenkiintoista	
seurata	
,	
harrastaako	
Uber	org
samaa	
aivoryöstöä	
Arizonassa	org
kuin	
Carnegie	org
Mellonissa	org
,	
josta	
40	
yliopiston	
tutkijaa	
ja	
tiedemiestä	
on	
siirtynyt	
Uberin	org
palvelukseen	
.	
