<HEADLINE>	
Älä	
mene	
elokuviin	
älylasit	
päässäsi	
	
<DATE>	
22.1.2014 09:15	
	
<INGRESS>	
USA:n	loc
Homeland	org
Securityn	org
agentti	
nappasi	
Google	pro
Glassin	pro
miehen	
päästä	
ja	
määräsi	
tämän	
ulos	
elokuvateatterista	
kesken	
esityksen	
.	
	
<BODY>	
<PARAGRAPH>	
Google	pro
Glass	pro
-	pro
virtuaalilasit	pro
aiheuttavat	
käyttäjilleen	
kaikenlaisia	
ongelmia	
.	
	
Columbuksessa	loc
,	
Ohiossa	loc
sijaitsevassa	
AMC	org
:	org
n	org
elokuvateatterissa	
vaimonsa	
kanssa	
Jack	pro
Ryan	pro
:	pro
Shadow	pro
Recruit	pro
-elokuvaa	pro
katsonut	
mies	
yllättyi	
,	
kun	
hänen	
viereensä	
ilmestyi	
mies	
,	
joka	
esitti	
jonkinlaisen	
kilvellä	
varustetun	
viranomaiskortin	
,	
nappasi	
miehen	
päästä	
tämän	
virtuaalilasit	
ja	
määräsi	
hänet	
ulos	
teatterista	
.	
	
Ulkopuolella	
odotti	
useita	
poliiseja	
ja	
turvamiehiä	
.	
	
<PARAGRAPH>	
Sen	
jälkeen	
miestä	
ja	
hänen	
vaimoaan	
kuulusteltiin	
eri	
huoneissa	
.	
	
Häntä	
syytettiin	
elokuvan	
laittomasta	
kopioinnista	
.	
	
<PARAGRAPH>	
Pariskunta	
päästettiin	
vapaaksi	
vasta	
kun	
paikalle	
tuotiin	
kannettava	
tietokone	
,	
jolla	
voitiin	
tutkia	
Google	pro
Glassin	pro
sisältö	
.	
	
Mies	
sai	
korjaavilla	
linsseissä	
varustetut	
virtuaalilasinsa	
takaisin	
.	
	
<PARAGRAPH>	
Hän	
kertoi	
kokemuksestaan	
The	pro
Gadgeteer	pro
-blogissa	pro
nimeään	
paljastamatta	
.	
	
Alunperin	
hän	
ei	
ollut	
edes	
varma	
ketkä	
hänen	
kuulustelijansa	
olivat	
olleet	
.	
	
Hän	
luuli	
heitä	
FBI:n	org
virkailijoiksi	
,	
mutta	
kuuluistelijat	
olivatkin	
siirtolais-	
ja	
tulliviraston	
miehiä	
.	
	
<PARAGRAPH>	
Immigration	org
and	org
Customs	org
Enforcement	org
,	
ICE	org
on	
liittovaltion	
kaikkia	
poliisi-	
ja	
turvatoimia	
johtavan	
Department	org
of	org
Homeland	org
Securityn	org
,	
DHS	org
:	org
n	org
alainen	
virasto	
.	
	
Myöhemmin	
ICE	org
vahvisti	
olleensa	
”vapaaehtoisen”	
kuulustelun	
takana	
,	
joka	
liittyi	
elokuvan	
laittomaan	
elektroniseen	
kopiointiin	
.	
	
Elokuvapiratismi	
kuuluu	
ICE	org
:	org
n	org
toiminta-alueeseen	
.	
	
<PARAGRAPH>	
AMC	org
Theaters	org
julkisti	
asiasta	
oman	
lausuntonsa	
,	
jossa	
se	
ilmoittautuu	
ilmiantajaksi	
yhdessä	
yksityisten	
ihmisten	
piraattijahdista	
tunnetun	
elokuvateollisuuden	
järjestön	
MPAA	org
:	org
n	org
kanssa	
.	
	
Järjestön	
edustaja	
oli	
ollut	
paikalla	
ja	
se	
tilasi	
pikaisesti	
Homeland	org
Securityn	org
agentit	
sinne	
.	
	
<PARAGRAPH>	
Miksi	
MPAA	org
:	org
n	org
edustaja	
oli	
teatterissa	
kello	
kymmenen	
illalla	
,	
asiasta	
uutisoinut	
NBC	org
News	org
kyseli	
,	
mutta	
AMC	org
ei	
vastannut	
siihen	
.	
